49
2 4 47.72
4 6 126.02
4 2 59.05
6 8 403.03
6 4 16.9
21 10 511.89
8 6 43.96
10 12 1007.93
10 8 401.9
12 14 751.25
12 10 189.56
14 15 588.29
14 12 500.15
15 16 24.95
15 14 38.79
16 18 276.84
16 15 86.25
18 20 240.14
18 16 1.73
20 22 3
20 18 44.1
22 24 5.45
22 20 8.06
24 26 3.46
24 22 612.35
26 28 14.36
26 24 126.12
28 30 270.8
28 26 63.18
30 32 133.23
30 28 205.58
32 34 50.84
32 30 237.03
34 36 341.62
34 32 592.06
36 37 298.44
36 34 50.59
37 39 767.43
37 36 119.12
39 41 1.41
39 37 255.5
41 43 2
41 39 30.31
43 45 527.83
43 41 20
45 47 131.21
45 43 41.93
47 49 5.16
47 45 18.22
49 1 281.76
49 47 156.01
1 3 56.34
1 49 244.19
3 5 366.25
3 1 189.81
5 7 29.27
5 3 192.82
7 9 2
7 5 175.95
9 11 21.91
9 7 3
11 13 4.24
11 9 18.28
13 17 50.85
13 11 43.7
17 19 120.57
17 13 3.73
19 21 16.89
19 17 4.47
21 23 7.47
21 19 8.43
23 25 3
23 21 172.97
25 27 100.28
25 23 1.73
27 29 36.9
27 25 6.58
29 31 55.37
29 27 445.02
31 4 96.48
31 29 12.48
33 35 13.98
33 31 182.83
35 38 60.42
35 33 25.45
38 40 429.41
38 35 65.15
40 42 153
40 38 43.43
42 44 268.67
42 40 300.12
44 46 21.23
44 42 42.81
46 48 18.85
46 44 33.47
48 46 18.71
2 6 12.52
2 8 132.92
2 10 117.66
2 12 266.71
2 14 372.13
2 15 2.24
2 16 88.98
2 18 48.86
2 20 12.88
2 22 139.04
2 24 158.37
2 26 33.12
2 28 58.98
2 30 81.44
2 32 13.43
2 34 349.53
2 36 382.15
2 37 96.16
2 39 52.58
4 8 112.65
4 10 1.73
4 12 340.12
4 14 83.11
4 15 4.24
4 16 11.25
4 18 1.41
4 20 14.86
4 22 163.82
4 24 16.02
21 26 238.92
4 28 22.87
4 30 546.11
4 32 82.95
4 34 39.1
4 36 22.66
4 37 62.77
4 39 104.21
4 41 41.49
6 10 34.95
6 12 26.16
6 14 124.85
6 15 14.04
6 16 7.47
6 18 3.87
6 20 3.97
6 22 63.88
6 24 7.6
6 26 297.76
6 28 6.11
6 30 1
6 32 2.45
6 34 11.83
6 36 45.23
6 37 223.35
6 39 38.2
6 41 3.83
6 43 10.06
8 12 19.3
8 14 38.69
8 15 19.43
8 16 7.07
8 18 309.66
8 20 35.88
8 22 13.78
8 24 15.72
8 26 27.55
8 28 47.58
8 30 33.28
8 32 112.67
8 34 567.75
8 36 438.85
3 37 87.65
8 39 134.5
8 41 53.38
8 43 897.47
8 45 201.59
10 14 63.38
10 15 395.58
10 16 158.52
10 18 280.56
10 20 149.79
10 22 147.21
10 24 28.78
10 26 222.76
10 28 22.63
10 30 121.63
10 32 4.45
10 34 3.74
10 36 93.47
10 37 16.84
10 39 18.25
10 41 996.77
10 43 281.83
10 45 153.34
10 47 32.12
12 15 202.37
12 16 3.73
12 18 38.04
12 20 77.61
12 22 2.83
12 24 199.65
12 26 71.21
12 28 95.86
12 30 105.27
12 32 1
12 34 70.58
12 36 71.41
12 37 24.63
12 39 17.99
12 41 285.72
12 43 1219.69
12 45 72.57
12 47 9
12 49 572.85
14 16 52.97
14 18 6.16
14 20 21.49
7 22 34.69
14 24 120.31
14 26 5.46
14 28 150.47
14 30 94.47
14 32 305.48
14 34 15.16
14 36 285.58
14 37 56.28
14 39 110.9
14 41 46.82
14 43 57.3
14 45 43.82
14 47 156.06
14 49 78.7
14 1 11.71
15 18 67.75
31 20 211.89
15 22 19.83
15 24 575.78
15 26 8.45
15 28 5.99
15 30 288.49
15 32 37.29
15 34 69.6
15 36 1
15 37 125.26
15 39 70.42
15 41 7.07
15 43 71.94
15 45 34.56
15 47 32.04
15 49 28.84
15 1 3.16
15 3 159.69
16 20 281.75
16 22 897.17
16 24 263.44
16 26 77.59
16 28 650.12
16 30 30.3
16 32 1
16 34 26.03
16 36 60
16 37 732.27
16 39 204.4
16 41 56.14
16 43 214.85
16 45 23.25
16 47 891.13
16 49 1.73
16 1 63.42
16 3 2
16 5 7.83
18 22 39.3
18 24 2
18 26 230.31
18 28 2
18 30 839.5
18 32 26.83
18 34 13.86
18 36 39.78
18 37 122.27
18 39 16.43
18 41 208.29
18 43 10
18 45 5.83
18 47 84.62
18 49 80.04
18 1 9.37
18 3 447.06
18 5 149.01
18 7 1227.42
20 24 21.96
20 26 41.66
20 28 35.03
20 30 148.2
20 32 84.73
20 34 259.98
20 36 313.61
20 37 3.15
20 39 1.41
20 41 3.46
40 43 656.74
20 45 241.84
20 47 47.47
20 49 4.74
20 1 8.06
14 3 99.7
20 5 4.73
20 7 20.77
20 9 229.42
22 26 48.47
22 28 65.2
22 30 154.5
22 32 360.55
22 34 3.87
22 36 2.83
22 37 301.92
22 39 60.6
22 41 12.96
22 43 284.83
22 45 7.61
22 47 57.24
22 49 2
22 1 6.46
22 3 88.01
22 5 560.55
22 21 6.47
22 9 10.89
22 11 9.89
24 28 57.68
24 30 205.13
24 32 59.62
24 34 5.48
24 36 229.13
24 29 1.41
24 39 7.73
24 41 97.67
24 43 451.76
24 45 252.76
24 47 7.05
24 49 1
24 1 5.39
24 3 304.21
14 5 75.44
24 7 367.96
24 9 61.51
24 11 204.78
24 13 4.45
26 30 2.24
26 32 27.05
26 34 9.99
26 36 2.83
26 37 63.91
26 39 101.5
26 41 623.56
26 43 41.69
26 45 1
26 47 261.28
26 49 9.69
26 1 139.84
26 3 47.49
26 5 167.07
26 7 6.61
26 9 70.21
26 11 2.41
26 13 447.94
26 17 41.57
28 32 28.62
28 34 80.02
28 36 21.25
28 35 146
28 39 438.58
28 41 586.82
42 43 43.5
28 45 28.98
28 47 301.52
28 49 39.39
4 1 111.73
28 3 103.38
28 5 304.92
28 7 226.62
28 9 28.41
20 11 1.41
28 13 173.65
28 17 207.54
28 19 49.84
30 34 84.29
30 36 160.21
30 37 18.67
30 39 6.1
30 41 215.68
30 43 69.79
30 45 9.86
30 47 45.26
30 49 385.83
30 1 17.13
30 3 33.06
30 5 23.11
30 7 11.92
30 9 5.88
30 11 2.24
30 13 113.1
30 17 314.76
30 19 254.88
30 21 1.41
32 36 246.8
32 37 88.92
32 39 616.89
32 41 14.57
32 43 833.47
32 45 11
32 47 117.47
32 49 83.39
32 1 919.38
32 3 88.24
32 5 8.62
32 7 93.17
32 9 50.3
32 11 170.41
32 13 338.29
32 17 281.61
32 19 244.14
32 21 365.09
32 23 13.64
34 37 116.63
34 39 448.04
34 41 47.85
34 43 61.58
34 45 3
34 47 45.16
34 49 170.98
34 1 394.55
34 3 18.65
34 5 3.15
34 7 89
12 9 281.94
34 11 6.29
34 13 9.35
34 17 3.97
34 19 1.41
34 21 2
34 23 186.06
34 25 695.91
36 39 31.21
36 41 1.41
36 43 392.29
36 45 4
36 47 92.39
36 49 7.56
36 1 9.03
36 3 115.97
36 5 17.04
36 7 11.84
36 9 23.68
36 11 4.74
36 13 110.9
36 17 8.59
36 19 41.43
36 21 4476.65
36 23 1.41
36 25 51.22
36 27 12.2
37 41 22.02
37 40 305.74
37 45 33.61
37 47 748.96
37 49 1.41
37 1 7.81
37 42 32.04
37 5 213.67
37 7 34.85
37 9 269.99
37 11 196.19
37 13 14.65
37 17 964.55
37 19 5.73
37 21 4.83
37 23 129.08
37 25 4.41
37 27 24.08
37 29 27.85
39 43 6.24
39 45 5.65
39 47 5.46
39 49 2.45
39 48 158.45
39 3 1.41
39 5 1258.02
39 7 1298.58
39 9 75.92
39 11 51.94
39 13 10.71
39 17 54.78
39 19 895.53
39 21 13.84
39 23 26.07
39 25 54.17
39 27 231.39
39 29 71.23
39 31 2.41
41 45 8.28
41 47 1.41
41 49 693.27
41 1 618.51
41 3 103.42
41 5 285.23
41 7 158.81
41 9 93.94
41 11 3.73
41 13 46.6
41 17 10.35
41 19 11.05
41 21 13.14
41 23 306.56
41 25 10.9
41 27 245.55
41 29 105.91
41 31 169.78
18 33 221.41
43 47 71.15
43 49 1589.02
43 1 817.11
43 3 55.15
43 5 130.21
43 7 782.4
43 9 409.08
43 11 2.83
43 13 310.64
43 17 253.57
43 19 574.74
43 21 1389.6
43 23 144.11
43 25 17.38
43 27 254.39
43 29 22.02
43 31 10.09
43 33 53.41
43 35 104.54
45 49 4
45 1 1.73
12 3 63.9
45 5 2
45 7 81.25
45 9 14.59
45 11 50.99
45 13 28.82
45 17 8.63
45 19 5.99
45 21 2
45 23 71.7
45 25 234.07
45 27 890.74
45 42 445.37
45 31 82.79
45 33 56.46
45 35 390.17
45 38 159.83
47 1 28.83
47 3 62.78
47 5 2.41
47 7 8.46
47 9 3
47 11 115.39
47 13 11.69
47 17 36.84
47 19 69.11
47 21 15.05
47 23 42.61
47 25 104.3
47 27 29.15
47 29 28.26
47 31 238.85
47 33 9.61
47 35 15.81
47 38 26.48
47 40 1598.94
49 3 357.49
49 5 652.7
49 7 3.15
49 9 10.41
49 11 347.92
49 13 206.55
49 17 206.84
49 19 5.98
49 21 162.21
49 23 61.41
49 25 748.86
49 27 26.92
49 29 63.41
49 31 10.04
49 33 273.65
49 35 94.02
49 38 1
49 40 148.24
49 42 190.15
1 5 15.34
1 7 451.17
1 9 523.65
1 11 166.42
1 13 143.68
1 17 35.25
1 19 77
1 21 4.24
1 10 124.33
1 25 24.82
1 27 9.02
1 29 117.6
1 31 73.54
1 33 65.06
1 35 7.31
1 38 12.93
1 40 14.29
1 42 34.26
1 44 7.21
3 7 127.95
3 9 38.55
3 11 377.19
3 13 164.99
3 17 363.21
3 19 312.71
3 21 35.05
3 23 16.8
3 25 133.15
3 27 113.73
3 29 18
3 31 138.31
3 33 21.5
3 35 2088.56
3 38 161.44
3 40 21.05
3 42 28.43
3 44 165.38
3 46 68.8
5 9 24.39
5 11 38.47
5 13 3.41
5 17 202.25
5 19 126.5
5 21 27.66
5 23 645.62
5 25 1250.99
5 27 57.16
5 29 241.65
5 31 34.84
5 33 27.31
5 35 20.01
5 38 6.69
5 40 7.2
5 42 149.24
5 44 50.69
5 46 2.83
5 48 23.77
7 15 238.71
7 13 203.43
7 17 7.22
7 19 359.59
7 21 87.04
7 23 2.45
7 25 89.75
7 27 26.23
7 29 7.31
7 31 102.33
7 33 55.15
7 35 6.06
7 38 19.47
7 40 224.08
7 42 68.04
7 44 4.47
7 46 1.41
7 48 73.66
9 13 28.01
9 17 2322.93
9 19 8.32
9 21 142.52
9 23 2.41
9 25 132.28
9 27 23.32
9 29 564.13
9 31 529.69
9 33 64.92
9 35 3.15
9 38 29.77
9 40 31.46
9 42 96.93
9 44 26.22
9 46 54.98
9 48 80.01
11 17 1.73
11 19 49.05
11 21 60.69
11 23 57.59
11 25 21.69
11 27 13.87
11 29 610.45
11 31 21.55
11 33 5.24
11 35 21.95
11 38 63.43
11 40 14.97
11 42 4.58
26 44 7.27
11 46 9.34
11 48 119.83
13 19 16.42
13 21 282.68
13 23 4.41
13 25 34.19
13 27 3.73
13 29 493.4
13 31 21.03
13 33 547.44
13 35 21.24
13 38 8.54
13 40 62.01
13 42 551.92
13 44 409.8
13 46 9.11
13 48 343.06
17 21 57.34
17 23 1.41
17 25 65.55
17 27 79.9
17 29 43.26
17 31 6.38
17 33 18.92
17 35 242.92
17 15 44.65
17 40 4.24
17 42 100.51
17 44 238.99
17 46 813.13
17 48 42.55
19 23 217.61
19 4 19.82
19 27 1203.69
19 29 34.96
19 31 40.32
19 33 620.48
19 35 72.2
19 38 40.04
19 40 190.63
19 42 26.8
19 44 199.32
19 46 344.06
19 48 51.09
21 25 42.81
21 27 38.61
21 29 149.42
21 31 16.34
21 33 42.16
21 35 625.58
21 38 842.86
21 40 78.15
21 42 1.41
21 44 44.33
21 46 1.73
21 48 139.62
23 27 9.92
23 29 12.73
23 31 1.41
23 33 30.67
23 35 510.58
23 38 435.66
23 1 89.27
23 42 53.82
23 44 112.47
23 46 1
